dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score,http_status_code,http_status_ok,redirect_count,has_redirect,canonical_present,canonical_matches_final_url,meta_robots_present,x_robots_tag_present,robots_noindex,robots_nofollow,page_indexable,viewport_present,lang_present,hreflang_count,hreflang_present,url_depth,url_parameter_count,url_has_query_parameters,redirect_efficiency_score,url_hygiene_score,technical_metadata_score,canonical_signal_score,technical_seo_score,phone_present,phone_count,email_present,address_present,business_hours_present,price_present,currency_present,delivery_info_present,payment_info_present,warranty_info_present,returns_info_present,reviews_present,rating_present,faq_present,cta_present,cta_count,messenger_present,value_proposition_present,legal_requisites_present,company_identity_present,contact_options_score,commercial_signal_count,trust_signal_count,commercial_signals_score,trust_signals_score,commercial_trust_score
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://vetsy.ru/clinics/,vetsy.ru,2,0,,,content,ok,,artifacts\query--d3de484adbc13aa3.json,f6deddb5042cd11f12b234284baa322d12cacb06,334751,88.8889,9055.0,279217.0,1180.0,453.0,0.38389830508474576,6.5492,53.0,22.2642,8.0,1.0,1.0,4.0,6.0,1.0,69.0,1.0,123.0,0.0,0.0,0.0,61.0,3.0,5.0,0.666667,0.666667,2.0,0.666667,11.0,0.051695,0.666667,70.0,12.0,22.0,2.0,1.0,8.0,8.0,147.5,59.322034,10.169492,18.644068,1.694915,0.03243,0.0,1.0,1.0,16.857143,0.75,0.0,0.0,0.0,0.444444,0.0,0.75,0.745455,0.848276,0.184557,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,8.0,0.555556,0.888889,0.814815
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://www.vetaclinic.ru/price/,vetaclinic.ru,3,0,,,content,ok,,artifacts\query--1426a4ae9fca3585.json,85d8ea5286aba450396e4ff9ee1dd54b91347a8b,1320668,77.7778,61735.0,1038870.0,8939.0,1118.0,0.12506991833538428,5.7449,121.0,73.876,23.0,1.0,34.0,47.0,82.0,1.0,78.0,1.0,244.0,0.0,0.0,0.0,58.0,2.0,2.0,0.666667,0.666667,3.0,0.666667,9.0,0.006488,1.0,149.0,5.0,73.0,25.0,6.0,46.0,7.666667,388.6522,16.668531,0.559347,8.166462,2.796733,0.059425,0.0,1.0,1.0,59.993289,3.565217,0.0,0.0,0.0,0.444444,0.0,0.8,0.581818,0.317241,0.216281,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,0.666667,0.777778,0.814815
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://za-far.ru/prajs-list.html,za-far.ru,4,0,,,content,ok,,artifacts\query--67fef4f61ced6499.json,b390aa761154b7eea0faa2c857ea640e78cea4fc,42750,66.6667,4821.0,20879.0,740.0,336.0,0.4540540540540541,5.3122,66.0,11.2121,34.0,1.0,0.0,0.0,1.0,1.0,48.0,1.0,156.0,0.0,0.0,0.0,26.0,2.0,2.0,0.666667,0.666667,1.0,0.333333,13.0,0.035135,0.666667,40.0,7.0,9.0,2.0,0.0,0.0,0.0,21.7647,54.054054,9.459459,12.162162,2.702703,0.230902,0.0,1.0,0.5,18.5,0.029412,0.0,0.0,0.0,0.222222,0.0,0.666667,0.872727,0.924138,0.552553,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.5,1.0,0.88,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,0.666667,0.444444,0.703704
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://sotnikov-clinic.ru/,sotnikov-clinic.ru,5,0,,,homepage,ok,,artifacts\query--cedd6cdb5875ae08.json,d2fff881bb9876e10f8fd1c51465a6c6b26a651d,236893,55.5556,18513.0,166388.0,2739.0,1694.0,0.6184738955823293,5.5152,140.0,19.5643,60.0,0.0,7.0,1.0,8.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.666667,0.0,4.0,0.666667,12.0,0.017525,1.0,63.0,24.0,265.0,37.0,2.0,24.0,12.0,45.65,23.001095,8.762322,96.750639,13.50858,0.111264,0.0,1.0,1.0,43.47619,0.133333,0.0,0.0,0.0,0.444444,0.0,0.8,0.872727,0.0,0.584155,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,0.555556,0.777778,0.777778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://www.spektrvet.ru/prices/,spektrvet.ru,6,0,,,content,ok,,artifacts\query--b324e3da47970d5f.json,974e4522bfe9e4a3c8387cf7a7859ce16ac0c80b,238734,44.4444,25143.0,147599.0,3370.0,1064.0,0.31572700296735906,6.2484,75.0,44.9333,53.0,1.0,0.0,0.0,1.0,1.0,27.0,1.0,68.0,0.0,0.0,0.0,61.0,2.0,0.0,0.666667,0.0,0.0,0.0,11.0,0.018101,1.0,147.0,39.0,33.0,5.0,2.0,12.0,6.0,63.5849,43.620178,11.5727,9.792285,1.48368,0.170347,0.0,1.0,1.0,22.92517,0.018868,0.0,0.0,0.0,0.0,0.0,0.633333,0.490909,0.468966,0.603363,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,0.555556,0.777778,0.777778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://vetcenter24.ru/tseny/priem,vetcenter24.ru,7,0,,,content,ok,,artifacts\query--1c7f7504e42c6d1b.json,cf133548d4a864f2ad15b6790fc46263c321e536,104265,33.3333,3376.0,87347.0,505.0,233.0,0.4613861386138614,5.5287,58.0,8.7069,3.0,1.0,0.0,0.0,1.0,1.0,41.0,1.0,69.0,0.0,0.0,0.0,8.0,1.0,1.0,0.333333,0.333333,0.0,0.0,6.0,0.015842,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,168.3333,53.465347,1.980198,0.0,0.0,0.03865,0.0,1.0,0.25,18.703704,0.333333,0.0,0.0,0.0,0.0,0.0,0.516667,0.745455,0.475862,0.528053,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,3.0,5.0,0.333333,0.555556,0.562963
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://bkvet.ru/,bkvet.ru,8,0,,,homepage,ok,,artifacts\query--553456dcb03aaa86.json,6ff4c7e98bf6c7b17894c329fbfe57870a225aa1,1198063,22.2222,9010.0,1096740.0,1155.0,473.0,0.4095238095238095,6.632,32.0,36.0938,17.0,1.0,5.0,1.0,7.0,1.0,48.0,1.0,141.0,0.0,0.0,0.0,67.0,0.0,2.0,0.0,0.666667,3.0,0.666667,3.0,0.058009,0.666667,252.0,146.0,48.0,1.0,4.0,20.0,5.0,67.9412,218.181818,126.406926,41.558442,0.865801,0.008215,0.0,1.0,1.0,4.583333,0.411765,0.0,0.0,0.0,0.0,0.0,0.516667,0.872727,0.972414,0.044252,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,0.777778,0.666667,0.814815
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://vet.city/services/price/,vet.city,9,0,,,category,ok,,artifacts\query--0056d8c323431d6f.json,98bf8fe3ffa0aa169223289440dbeabfd4e69328,847141,11.1111,6354.0,793895.0,834.0,433.0,0.5191846522781774,6.3417,61.0,13.6721,12.0,1.0,2.0,0.0,3.0,1.0,40.0,1.0,296.0,0.0,0.0,0.0,10.0,2.0,0.0,0.666667,0.0,0.0,0.0,2.0,0.01199,1.0,72.0,40.0,38.0,0.0,5.0,18.0,3.6,69.5,86.330935,47.961631,45.563549,0.0,0.008004,0.0,0.666667,1.0,11.583333,0.25,0.0,0.0,0.0,0.0,0.0,0.55,0.727273,0.0,0.39968,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,0.75,0.91,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,0.8,7.0,6.0,0.777778,0.666667,0.748148
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,ветеринарная клиника цена,veterinary_clinic,commercial,,,https://spbvet.com/napravleniya_raboty/,spbvet.com,10,0,,,content,ok,,artifacts\query--9aefcbf92520d338.json,b031808266f0ece2a6b65456a331f4809ea92138,86220,0.0,2887.0,56002.0,336.0,211.0,0.6279761904761905,7.4048,13.0,25.8462,3.0,1.0,7.0,1.0,9.0,1.0,13.0,1.0,46.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.666667,0.0,0.0,14.0,0.044643,0.666667,99.0,47.0,18.0,0.0,2.0,9.0,4.5,112.0,294.642857,139.880952,53.571429,0.0,0.051552,0.0,1.0,1.0,3.393939,3.0,0.0,0.0,0.0,0.0,0.0,0.35,0.236364,0.317241,0.34127,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.5,1.0,0.88,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.8,5.0,5.0,0.555556,0.555556,0.637037
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://irecommend.ru/catalog/list/57,irecommend.ru,1,0,,,product,ok,,artifacts\query--0ad7cead812faafa.json,71e92a3031f698eaecb6f49faef6b96296d6ffde,148510,100.0,4638.0,101207.0,761.0,296.0,0.38896189224704336,4.8068,34.0,22.3824,1.0,1.0,0.0,0.0,1.0,1.0,19.0,1.0,34.0,0.0,0.0,0.0,95.0,1.0,1.0,0.333333,0.333333,0.0,0.0,35.0,0.124836,1.0,178.0,23.0,36.0,0.0,2.0,2.0,1.0,761.0,233.90276,30.22339,47.306176,0.0,0.045827,0.0,1.0,1.0,4.275281,1.0,0.0,0.0,0.0,0.0,0.0,0.516667,0.345455,0.234483,0.0,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.7,1.0,1.0,0.94,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,6.0,7.0,0.666667,0.777778,0.614815
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://vetsy.ru/clinics/,vetsy.ru,2,0,,,content,ok,,artifacts\query--46a5855c4955f6b4.json,bea0be1b2aaa2a7d772be231cafa90b025a515e1,334751,88.8889,9055.0,279217.0,1180.0,453.0,0.38389830508474576,6.5492,53.0,22.2642,8.0,1.0,1.0,4.0,6.0,1.0,69.0,1.0,123.0,0.0,0.0,0.0,76.0,4.0,6.0,1.0,1.0,2.0,0.666667,12.0,0.064407,1.0,70.0,12.0,22.0,2.0,1.0,8.0,8.0,147.5,59.322034,10.169492,18.644068,1.694915,0.03243,0.0,1.0,1.0,16.857143,0.75,0.0,0.0,0.0,0.666667,0.0,0.916667,0.745455,0.848276,0.0,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,8.0,0.555556,0.888889,0.814815
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://vetkliniki.su/,vetkliniki.su,3,0,,,homepage,ok,,artifacts\query--55bf42541c1004d3.json,701d9be53bc4fabefe5c957298428de7028cc060,246994,77.7778,6501.0,194897.0,885.0,440.0,0.4971751412429379,6.1514,61.0,14.5082,36.0,1.0,12.0,57.0,70.0,1.0,80.0,1.0,199.0,0.0,0.0,0.0,118.0,3.0,5.0,1.0,1.0,26.0,1.0,22.0,0.133333,1.0,118.0,10.0,31.0,0.0,1.0,4.0,4.0,24.5833,133.333333,11.299435,35.028249,0.0,0.033356,0.0,1.0,1.0,7.5,1.944444,0.0,0.0,0.0,1.0,0.0,1.0,0.545455,0.627586,0.0,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,6.0,7.0,0.666667,0.777778,0.614815
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://msk.vet-firmika.ru/__veterinarnaya_klinika_otzyvy,msk.vet-firmika.ru,4,0,,,content,ok,,artifacts\query--e39128b4d28aa1cd.json,83bcf77595a37b2f2b63e78cdf8bcb4781fcb7fa,161598,66.6667,17353.0,91833.0,2619.0,1261.0,0.48148148148148145,5.3853,178.0,14.7135,23.0,1.0,1.0,0.0,2.0,1.0,37.0,1.0,82.0,0.0,0.0,0.0,144.0,3.0,2.0,1.0,0.666667,6.0,1.0,25.0,0.054983,1.0,127.0,34.0,37.0,0.0,1.0,1.0,1.0,113.8696,48.491791,12.982054,14.12753,0.0,0.188963,0.0,1.0,1.0,20.622047,0.086957,0.0,0.0,0.0,1.0,0.0,1.0,0.672727,0.565517,0.167239,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.75,0.93,1.0,21.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,6.0,8.0,0.666667,0.888889,0.718519
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://www.avroravet.ru/reviews/,avroravet.ru,5,0,,,content,ok,,artifacts\query--d89b87b3b78e0856.json,0e40fc069620792c73557dffef2ffc678776b811,83908,55.5556,7216.0,44895.0,1062.0,589.0,0.5546139359698682,5.5678,119.0,8.9244,2.0,1.0,2.0,12.0,15.0,1.0,52.0,1.0,56.0,0.0,0.0,0.0,28.0,3.0,2.0,1.0,0.666667,4.0,1.0,6.0,0.026365,1.0,95.0,7.0,73.0,0.0,2.0,8.0,4.0,531.0,89.453861,6.591337,68.73823,0.0,0.160731,0.0,1.0,1.0,11.178947,7.5,0.0,0.0,0.0,1.0,0.0,1.0,0.945455,0.386207,0.878845,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.4,6.0,6.0,0.666667,0.666667,0.577778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://medadvisor.ru/russia/clinics/veterinarnye-kliniki,medadvisor.ru,6,0,,,content,ok,,artifacts\query--85fb4cc601967967.json,312aa81e328417cb77d968991fa5ae4db5c09417,284774,44.4444,4901.0,248759.0,692.0,262.0,0.3786127167630058,5.8497,62.0,11.1613,2.0,1.0,0.0,0.0,1.0,1.0,143.0,1.0,211.0,0.0,0.0,0.0,124.0,4.0,3.0,1.0,1.0,2.0,0.666667,41.0,0.179191,1.0,131.0,4.0,53.0,0.0,0.0,6.0,0.0,346.0,189.306358,5.780347,76.589595,0.0,0.019702,0.0,1.0,0.75,5.282443,0.5,0.0,0.0,0.0,0.666667,0.0,0.916667,0.0,0.544828,0.0,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.7,0.5,1.0,0.84,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,3.0,6.0,0.333333,0.666667,0.6
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://petstime.ru/obzor-veterinarnoy-kliniki-vetcity,petstime.ru,7,0,,,content,ok,,artifacts\query--2f2c89eed1f8a9f8.json,8c0d3f2b55cebaf19c917682e7ecb6a0024fa47d,763726,33.3333,13346.0,696403.0,1689.0,910.0,0.5387803433984606,6.7282,123.0,13.7317,73.0,1.0,5.0,12.0,18.0,1.0,80.0,1.0,154.0,0.0,0.0,0.0,65.0,3.0,3.0,1.0,1.0,9.0,1.0,14.0,0.038484,1.0,110.0,31.0,81.0,12.0,4.0,12.0,3.0,23.137,65.127294,18.354056,47.957371,7.104796,0.019164,0.0,1.0,1.0,15.354545,0.246575,0.0,0.0,0.0,1.0,0.0,1.0,0.545455,0.937931,0.71719,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,0.666667,0.777778,0.814815
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://vseotzyvy.ru/category/228/veterinarnyie-kliniki,vseotzyvy.ru,8,0,,,category,ok,,artifacts\query--73aa00fb7691202f.json,58349c440690479b399f973a35135736d1fd20c4,135812,22.2222,7880.0,59152.0,1042.0,566.0,0.5431861804222649,6.261,48.0,21.7083,17.0,1.0,0.0,15.0,16.0,1.0,30.0,1.0,203.0,0.0,0.0,0.0,114.0,3.0,6.0,1.0,1.0,37.0,1.0,7.0,0.109405,1.0,349.0,20.0,242.0,36.0,2.0,4.0,2.0,61.2941,334.932821,19.193858,232.245681,34.548944,0.133216,0.0,1.0,1.0,2.985673,0.941176,0.0,0.0,0.0,1.0,0.0,1.0,0.545455,0.6,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.7,1.0,0.75,0.89,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,4.0,5.0,0.444444,0.555556,0.466667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,ветеринарная клиника отзывы,veterinary_clinic,comparison,,,https://fauna-vet.ru/otzyvy/,fauna-vet.ru,10,0,,,content,ok,,artifacts\query--760f907dcca8276d.json,981c07f5912e6e2b5332290055bdba58d5c2e2af,148491,0.0,14986.0,92914.0,2121.0,1113.0,0.5247524752475248,5.8388,198.0,10.7121,31.0,1.0,0.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,0.0,1.0,0.0,1.0,0.333333,11.0,0.021688,1.0,62.0,4.0,60.0,0.0,1.0,1.0,1.0,68.4194,29.231495,1.885903,28.288543,0.0,0.161289,0.0,1.0,1.0,34.209677,0.064516,0.0,0.0,0.0,0.333333,0.0,0.833333,0.909091,0.0,0.722929,0.0,0.0,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,6.0,8.0,0.666667,0.888889,0.785185
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,как выбрать ветеринарная клиника,veterinary_clinic,informational,,,https://openpets.ru/blog/vybor-veterinarnoy-kliniki,openpets.ru,1,0,,,article,ok,,artifacts\query--b3dad3f8c15804a7.json,b05787bfc9d35ada5b86ac848074c3aa0a6c5594,165271,100.0,7058.0,131110.0,889.0,533.0,0.5995500562429696,6.7683,74.0,12.0135,18.0,2.0,8.0,11.0,21.0,1.0,81.0,1.0,259.0,0.0,0.0,0.0,57.0,4.0,3.0,1.0,0.5,19.0,1.0,31.0,0.064117,1.0,52.0,8.0,66.0,6.0,3.0,12.0,4.0,49.3889,58.492688,8.998875,74.24072,6.749156,0.053833,0.747775,1.0,1.0,17.096154,1.166667,0.747775,0.747775,0.747775,1.0,0.443181,1.0,0.527273,0.213793,0.0,0.221424,0.747775,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,7.0,8.0,0.777778,0.888889,0.822222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,как выбрать ветеринарная клиника,veterinary_clinic,informational,,,https://kovcheg.vet/poleznye-sovety/kak-pravilno-vybrat-veterinarnuyu-kliniku-kriterii-horoshego-vracha-i-czentra/,kovcheg.vet,2,0,,,content,ok,,artifacts\query--8b9ab5a5d71cb084.json,62155bddeb26fc37e99704cb3a8e2cf2db871c36,190672,88.8889,9419.0,124508.0,1252.0,554.0,0.4424920127795527,6.3187,92.0,13.6087,22.0,1.0,1.0,1.0,3.0,1.0,77.0,1.0,142.0,0.0,0.0,0.0,84.0,4.0,2.0,1.0,0.5,4.0,1.0,20.0,0.067093,1.0,135.0,14.0,107.0,16.0,0.0,0.0,0.0,56.9091,107.827476,11.182109,85.463259,12.779553,0.07565,0.685658,1.0,0.5,9.274074,0.136364,0.685658,0.685658,0.685658,1.0,0.572296,1.0,0.6,0.97931,0.0,0.21103,0.342829,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,4.0,6.0,0.444444,0.666667,0.637037
